alg,seed,best_cost,energy_j,completion,wall_time_s,iterations,K
straight,1,245087.15625,12518.6533203125,0.17559252679347992,0.0074539207853376865,1,100
straight,2,241765.75,12518.6533203125,0.11825050413608551,0.007584292907267809,1,100
straight,3,264360.1875,12518.6533203125,0.12180624902248383,0.007596794981509447,1,100
straight,4,253976.46875,12518.6533203125,0.1436919867992401,0.007716690190136433,1,100
straight,5,241043.90625,12518.6533203125,0.13262031972408295,0.007476650178432465,1,100
straight,6,246314.96875,12518.6533203125,0.10886016488075256,0.0074802120216190815,1,100
straight,7,242197.03125,12518.6533203125,0.14667131006717682,0.0074590346775949,1,100
straight,8,254287.453125,12518.6533203125,0.08512630313634872,0.0073933047242462635,1,100
straight,9,240690.09375,12518.6533203125,0.16555047035217285,0.007332945242524147,1,100
straight,10,256808.078125,12518.6533203125,0.15612927079200745,0.0075381542555987835,1,100
straight,11,256321.484375,12518.6533203125,0.14385972917079926,0.007603743113577366,1,100
straight,12,274028.8125,12518.6533203125,0.09790457040071487,0.0072745890356600285,1,100
straight,13,263244.8125,12518.6533203125,0.10334073007106781,0.00768795283511281,1,100
straight,14,247217.78125,12518.6533203125,0.13872233033180237,0.007531763985753059,1,100
straight,15,257587.0625,12518.6533203125,0.1272328495979309,0.007595559116452932,1,100
straight,16,257565.140625,12518.6533203125,0.17166811227798462,0.0074685788713395596,1,100
straight,17,250873.484375,12518.6533203125,0.15270304679870605,0.007599615957587957,1,100
straight,18,250686.75,12518.6533203125,0.12710081040859222,0.00762797798961401,1,100
straight,19,231684.28125,12518.6533203125,0.17083612084388733,0.007648797240108252,1,100
straight,20,260861.71875,12518.6533203125,0.10266366600990295,0.007608623243868351,1,100
straight,21,247521.734375,12518.6533203125,0.12488168478012085,0.007429019082337618,1,100
straight,22,253159.1875,12518.6533203125,0.1378599852323532,0.007606309372931719,1,100
straight,23,258998.6875,12518.6533203125,0.13840629160404205,0.007477432955056429,1,100
straight,24,272020.4375,12518.6533203125,0.11271893978118896,0.007616098038852215,1,100
straight,25,267598.03125,12518.6533203125,0.09880752861499786,0.0075592221692204475,1,100
straight,26,247887.359375,12518.6533203125,0.14296802878379822,0.007595065049827099,1,100
straight,27,241033.984375,12518.6533203125,0.1471693515777588,0.007563217077404261,1,100
straight,28,234589.9375,12518.6533203125,0.1290443390607834,0.007734702900052071,1,100
straight,29,270535.96875,12518.6533203125,0.13134707510471344,0.007591338828206062,1,100
qipso,0,393854.28125,15230.5693359375,0.11865741014480591,0.5736439158208668,300,150
qipso,1,372844.25,16958.38671875,0.1250782459974289,0.5765221179462969,300,150
qipso,2,377075.9375,16858.60546875,0.10403884947299957,0.5729975760914385,300,150
qipso,3,357808.71875,15085.451171875,0.10540316998958588,0.5738821104168892,300,150
qipso,4,379937.0,16210.978515625,0.11351487785577774,0.5753934029489756,300,150
qipso,5,393436.25,15752.4931640625,0.11148864030838013,0.5754231130704284,300,150
qipso,6,394672.125,16472.36328125,0.11425318568944931,0.5706134499050677,300,150
qipso,7,385057.0625,16729.32421875,0.09901115298271179,0.5716988267377019,300,150
qipso,8,383656.28125,15499.2578125,0.09643486887216568,0.572460079099983,300,150
qipso,9,394509.25,16306.5703125,0.1337590217590332,0.5700718313455582,300,150
qipso,10,384598.71875,17475.3828125,0.12741345167160034,0.5717989890836179,300,150
qipso,11,353519.71875,15516.037109375,0.13438014686107635,0.5884329550899565,300,150
qipso,12,375935.15625,15713.61328125,0.1187414601445198,0.5772920669987798,300,150
qipso,13,369372.5625,16449.068359375,0.13255128264427185,0.576819600071758,300,150
qipso,14,370323.46875,15918.193359375,0.11854785680770874,0.5761820110492408,300,150
qipso,15,382131.1875,17354.75,0.10310637950897217,0.5767450472339988,300,150
qipso,16,345462.6875,16078.185546875,0.13643398880958557,0.5783843151293695,300,150
qipso,17,382328.0,16599.72265625,0.14089836180210114,0.5770904570817947,300,150
qipso,18,355119.28125,15546.0380859375,0.1398504376411438,0.5775995338335633,300,150
qipso,19,365026.3125,15792.98828125,0.1360158920288086,0.5781793459318578,300,150
qipso,20,384744.1875,16048.3388671875,0.10176147520542145,0.5853552715852857,300,150
qipso,21,386995.6875,15698.1591796875,0.11664672940969467,0.5768060418777168,300,150
qipso,22,392095.6875,15465.765625,0.09383092075586319,0.579821574036032,300,150
qipso,23,343085.125,17136.01171875,0.1480061113834381,0.578322833403945,300,150
qipso,24,366957.46875,16601.80078125,0.10766888409852982,0.5761972293257713,300,150
qipso,25,383466.28125,17747.154296875,0.1321660727262497,0.5774267176166177,300,150
qipso,26,389864.625,16669.72265625,0.09880808740854263,0.5761538837105036,300,150
qipso,27,350163.96875,16718.7421875,0.12193476408720016,0.57711470592767,300,150
qipso,28,396644.625,16109.1328125,0.11610870808362961,0.5776168340817094,300,150
qipso,29,376710.375,16316.734375,0.10866086930036545,0.5802869000472128,300,150
pso,0,395526.8125,16588.83203125,0.11795221269130707,0.4973317482508719,300,150
pso,1,372093.78125,15991.591796875,0.12454642355442047,0.49830095283687115,300,150
pso,2,374275.125,16147.0400390625,0.10923540592193604,0.4984943815506995,300,150
pso,3,357014.78125,16709.6328125,0.111715167760849,0.4982547238469124,300,150
pso,4,378263.0,15899.9208984375,0.11685536056756973,0.5015729460865259,300,150
pso,5,392568.8125,14870.5283203125,0.11145441979169846,0.4991544261574745,300,150
pso,6,393631.53125,14286.48046875,0.11156708747148514,0.4946400518529117,300,150
pso,7,386348.59375,15610.85546875,0.09311585873365402,0.4967020540498197,300,150
pso,8,382248.875,14907.453125,0.09843655675649643,0.4957139980979264,300,150
pso,9,392102.6875,16083.45703125,0.13876010477542877,0.49957412341609597,300,150
pso,10,385736.75,16324.580078125,0.12197329849004745,0.4978442150168121,300,150
pso,11,353904.34375,15125.8857421875,0.13239596784114838,0.49978762306272984,300,150
pso,12,375652.71875,16170.244140625,0.12056100368499756,0.4975182209163904,300,150
pso,13,369077.125,15638.677734375,0.13128550350666046,0.4976124786771834,300,150
pso,14,369076.6875,15670.583984375,0.12103073298931122,0.4969546450302005,300,150
pso,15,381032.15625,16326.3017578125,0.10323220491409302,0.49710011994466186,300,150
pso,16,343834.46875,15853.30078125,0.14011318981647491,0.49829119397327304,300,150
pso,17,382593.5,16726.724609375,0.14059008657932281,0.4977975431829691,300,150
pso,18,355817.0625,16106.1728515625,0.13950173556804657,0.4984812051989138,300,150
pso,19,364975.21875,16891.0859375,0.13885895907878876,0.498425604775548,300,150
pso,20,384428.65625,15850.794921875,0.10209036618471146,0.49597514420747757,300,150
pso,21,385510.03125,15210.6865234375,0.11902150511741638,0.49659589817747474,300,150
pso,22,392218.75,17447.61328125,0.0984591618180275,0.49576444597914815,300,150
pso,23,344559.46875,17424.77734375,0.14490695297718048,0.49686551932245493,300,150
pso,24,366197.09375,15126.306640625,0.1058475449681282,0.4969680439680815,300,150
pso,25,384407.71875,17118.076171875,0.1284349411725998,0.4955044072121382,300,150
pso,26,387287.34375,17345.078125,0.10678396373987198,0.4953226293437183,300,150
pso,27,348413.78125,15893.6962890625,0.12457498162984848,0.496167603880167,300,150
pso,28,395044.59375,15497.2001953125,0.11808113008737564,0.4948535128496587,300,150
pso,29,373733.25,15084.4501953125,0.11297622323036194,0.4963891953229904,300,150
ga,0,430712.25,18516.828125,0.10472316294908524,0.5899863680824637,300,150
ga,1,428676.53125,20114.6953125,0.10933370143175125,0.5957507458515465,300,150
ga,2,402589.0625,17370.087890625,0.08828657120466232,0.592320610769093,300,150
ga,3,396965.75,19888.27734375,0.09746157377958298,0.596075443085283,300,150
ga,4,411084.53125,19732.6875,0.09694661945104599,0.5970526840537786,300,150
ga,5,440219.96875,18756.125,0.09649475663900375,0.5949817229993641,300,150
ga,6,439583.3125,18999.626953125,0.10593406111001968,0.5912132668308914,300,150
ga,7,443354.46875,18521.9453125,0.08285343647003174,0.5969114257022738,300,150
ga,8,404262.90625,19593.103515625,0.08597733080387115,0.5920281852595508,300,150
ga,9,413550.90625,18909.810546875,0.13206736743450165,0.5958617208525538,300,150
ga,10,463048.3125,19900.0546875,0.1123911514878273,0.5962348259054124,300,150
ga,11,393128.96875,19941.83984375,0.11409328877925873,0.5967333316802979,300,150
ga,12,401648.90625,18186.609375,0.10705773532390594,0.5965367243625224,300,150
ga,13,394453.03125,18101.646484375,0.11366917192935944,0.5909769670106471,300,150
ga,14,425647.65625,20385.005859375,0.11411505192518234,0.5921167740598321,300,150
ga,15,428882.96875,19113.142578125,0.09737551212310791,0.5855979518964887,300,150
ga,16,382297.46875,19811.384765625,0.12579341232776642,0.5945889502763748,300,150
ga,17,411933.15625,18979.265625,0.13396146893501282,0.5939490152522922,300,150
ga,18,405383.4375,18683.236328125,0.12111252546310425,0.5872223642654717,300,150
ga,19,402225.8125,18275.22265625,0.11185506731271744,0.5881431750021875,300,150
ga,20,406724.125,18478.828125,0.09154711663722992,0.591284953057766,300,150
ga,21,425734.1875,19585.25390625,0.11007606983184814,0.5881202816963196,300,150
ga,22,430044.15625,20184.546875,0.08148036152124405,0.5871000029146671,300,150
ga,23,411094.9375,19747.234375,0.13069811463356018,0.5914495489560068,300,150
ga,24,417669.28125,20680.78125,0.09810914099216461,0.5892969910055399,300,150
ga,25,424601.625,19919.23828125,0.11339835822582245,0.5907165631651878,300,150
ga,26,458421.9375,19111.07421875,0.08750098198652267,0.5915690842084587,300,150
ga,27,379426.40625,18976.0546875,0.10792367160320282,0.5895638316869736,300,150
ga,28,438764.46875,18979.81640625,0.1004350557923317,0.590664439368993,300,150
ga,29,415363.9375,19055.3515625,0.10076145082712173,0.597689488902688,300,150
de,0,392730.28125,15089.1494140625,0.12094471603631973,0.5401883749291301,300,150
de,1,370577.46875,15081.09375,0.12603573501110077,0.5413821083493531,300,150
de,2,375979.8125,15524.9970703125,0.10344821959733963,0.5379311949945986,300,150
de,3,354931.90625,14871.8125,0.11235479265451431,0.5401327172294259,300,150
de,4,378122.875,14874.578125,0.11467916518449783,0.5392620088532567,300,150
de,5,393136.875,14039.69921875,0.10816345363855362,0.5396632109768689,300,150
de,6,395704.34375,14738.662109375,0.10777153819799423,0.5392389190383255,300,150
de,7,386348.28125,14759.064453125,0.09103304892778397,0.5401383172720671,300,150
de,8,382020.34375,15464.638671875,0.10038282722234726,0.5405789650976658,300,150
de,9,390089.34375,14596.9755859375,0.13996665179729462,0.5412208940833807,300,150
de,10,382539.0,14385.412109375,0.1249646469950676,0.5408288412727416,300,150
de,11,355241.5,15061.82421875,0.12880747020244598,0.5397113682702184,300,150
de,12,377357.65625,14174.076171875,0.11149496585130692,0.5390860131010413,300,150
de,13,371844.625,14450.498046875,0.1215628907084465,0.5393272112123668,300,150
de,14,370274.125,15630.791015625,0.11876298487186432,0.5406638141721487,300,150
de,15,380871.9375,14581.8671875,0.09933676570653915,0.5384434228762984,300,150
de,16,343034.09375,14192.3271484375,0.1378568857908249,0.5401779371313751,300,150
de,17,380787.15625,14368.3203125,0.13927613198757172,0.5396505771204829,300,150
de,18,354689.9375,14717.5419921875,0.13883930444717407,0.5387901850044727,300,150
de,19,366211.03125,14959.306640625,0.13102254271507263,0.5389829403720796,300,150
de,20,384223.3125,14743.193359375,0.09985068440437317,0.5391773106530309,300,150
de,21,385561.15625,14479.6708984375,0.11716064810752869,0.5400253836996853,300,150
de,22,389711.875,15017.978515625,0.09849128127098083,0.537315686699003,300,150
de,23,342636.53125,15065.4375,0.14376617968082428,0.535802936181426,300,150
de,24,364286.375,14091.634765625,0.10807871073484421,0.5326308240182698,300,150
de,25,381471.5,14970.66015625,0.13030682504177094,0.5359260928817093,300,150
de,26,382637.5625,15255.9658203125,0.11284143477678299,0.5337342107668519,300,150
de,27,348265.53125,14997.623046875,0.12240169197320938,0.5397704397328198,300,150
de,28,394691.71875,15064.6240234375,0.11789591610431671,0.5370657183229923,300,150
de,29,375660.5,14486.53125,0.1067308858036995,0.535984156653285,300,150
greedy,0,1258928896.0,2936876.5,0.14975519478321075,0.03176006209105253,1,150
greedy,1,1306181376.0,3057930.5,0.15896962583065033,0.03153605805709958,1,150
greedy,2,1456589824.0,3547688.75,0.15015409886837006,0.031308861915022135,1,150
greedy,3,1396192384.0,3337396.5,0.16612228751182556,0.031319186091423035,1,150
greedy,4,1509008256.0,3686910.5,0.1576831340789795,0.031089955009520054,1,150
greedy,5,1591705344.0,3889894.0,0.15074056386947632,0.031679620034992695,1,150
greedy,6,1327597824.0,3108101.0,0.14712710678577423,0.031115802004933357,1,150
greedy,7,1179720960.0,2713242.0,0.1493266522884369,0.031419357750564814,1,150
greedy,8,1417474048.0,3386837.75,0.15653058886528015,0.03146944614127278,1,150
greedy,9,1410622080.0,3368864.5,0.14617274701595306,0.031670202035456896,1,150
greedy,10,1513020544.0,3683971.5,0.1491445153951645,0.03129803389310837,1,150
greedy,11,1272622976.0,2989346.0,0.16031859815120697,0.03132727695629001,1,150
greedy,12,1191289856.0,2718236.5,0.15358509123325348,0.031364170368760824,1,150
greedy,13,1400436352.0,3347940.0,0.1532701849937439,0.03175012534484267,1,150
greedy,14,1319691904.0,3149788.0,0.1575639843940735,0.03176206396892667,1,150
greedy,15,1349722496.0,3188289.0,0.15611882507801056,0.031679042149335146,1,150
greedy,16,1342195200.0,3164156.0,0.1601702719926834,0.03161708824336529,1,150
greedy,17,894183104.0,1976776.75,0.14686627686023712,0.031994359102100134,1,150
greedy,18,1150832896.0,2663226.0,0.15858417749404907,0.031036436092108488,1,150
greedy,19,1439275392.0,3461710.25,0.15433847904205322,0.031535367015749216,1,150
greedy,20,1326793984.0,3124674.75,0.1540798395872116,0.031470857094973326,1,150
greedy,21,1183203840.0,2734894.0,0.14694903790950775,0.031517080031335354,1,150
greedy,22,1361907072.0,3245781.0,0.14711137115955353,0.03211715491488576,1,150
greedy,23,1749781504.0,4466065.5,0.16257411241531372,0.03190288878977299,1,150
greedy,24,1482164096.0,3624692.0,0.1614694595336914,0.031522687058895826,1,150
greedy,25,1260837888.0,2936021.5,0.1519475132226944,0.03175287414342165,1,150
greedy,26,1472334592.0,3580965.5,0.1508549004793167,0.03186519769951701,1,150
greedy,27,1176420352.0,2745921.75,0.16536188125610352,0.032295098062604666,1,150
greedy,28,1259703296.0,2930617.25,0.1441868394613266,0.03205376910045743,1,150
greedy,29,1150419456.0,2651563.5,0.15085045993328094,0.03198097925633192,1,150
straight,0,399513.46875,12518.6533203125,0.09917156398296356,0.007638955023139715,1,150
straight,1,375702.5,12518.6533203125,0.10713668912649155,0.0074082850478589535,1,150
straight,2,380317.0625,12518.6533203125,0.08518263697624207,0.007662440650165081,1,150
straight,3,360857.1875,12518.6533203125,0.0907459706068039,0.007609920110553503,1,150
straight,4,380126.4375,12518.6533203125,0.10405415296554565,0.007600372191518545,1,150
straight,5,395634.71875,12518.6533203125,0.09870900213718414,0.007560892030596733,1,150
straight,6,398866.5625,12518.6533203125,0.09516626596450806,0.007759261876344681,1,150
straight,7,388300.28125,12518.6533203125,0.08077771216630936,0.007519801612943411,1,150
straight,8,382804.1875,12518.6533203125,0.09121085703372955,0.007673193234950304,1,150
straight,9,393797.78125,12518.6533203125,0.12671270966529846,0.007623918820172548,1,150
straight,10,383759.875,12518.6533203125,0.11762593686580658,0.007256438955664635,1,150
straight,11,356613.96875,12518.6533203125,0.11877969652414322,0.007431757170706987,1,150
straight,12,380511.03125,12518.6533203125,0.09973061084747314,0.007287577725946903,1,150
straight,13,374944.5625,12518.6533203125,0.10919532179832458,0.007409282959997654,1,150
straight,14,370871.28125,12518.6533203125,0.10872812569141388,0.007354885805398226,1,150
straight,15,382747.9375,12518.6533203125,0.0896507129073143,0.007552735041826963,1,150
straight,16,346353.96875,12518.6533203125,0.12476501613855362,0.007443724200129509,1,150
straight,17,382966.65625,12518.6533203125,0.1298116147518158,0.007270842790603638,1,150
straight,18,359115.53125,12518.6533203125,0.12205932289361954,0.007529040798544884,1,150
straight,19,372511.53125,12518.6533203125,0.10939738899469376,0.007338549941778183,1,150
straight,20,387296.59375,12518.6533203125,0.08694395422935486,0.007530604023486376,1,150
straight,21,386186.9375,12518.6533203125,0.11100644618272781,0.007550039328634739,1,150
straight,22,395136.9375,12518.6533203125,0.07942290604114532,0.0075606172904372215,1,150
straight,23,344086.9375,12518.6533203125,0.1333179920911789,0.0074544972740113735,1,150
straight,24,366285.90625,12518.6533203125,0.09897984564304352,0.007531656417995691,1,150
straight,25,386525.9375,12518.6533203125,0.11249428242444992,0.007476366125047207,1,150
straight,26,388156.09375,12518.6533203125,0.09290506690740585,0.007568084169179201,1,150
straight,27,350188.0,12518.6533203125,0.11081141978502274,0.007526968140155077,1,150
straight,28,400302.4375,12518.6533203125,0.09894302487373352,0.007720620837062597,1,150
straight,29,375324.25,12518.6533203125,0.102695532143116,0.007486287970095873,1,150
